query_id,target_id,pair_cosine_similarity,judge_helpfulness_score,query_class,query_team,target_class,target_team,global_target_lift_laplace,global_target_lift_accum,class_target_lift_laplace,class_target_lift_accum,source_file
R-62,R-159,0.123855,0.0,other,(GI-IaaS) Cloud Services,other,(GI-SaaS) Salesforce,-0.036257,-0.007327,-0.04639,-0.004893,test_results_api_20251213_153525.json
R-64,R-132,0.546373,1.0,other,(GI-UX) Application,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251213_153525.json
R-69,R-88,0.395521,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251213_153525.json
R-79,R-170,0.213713,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.116939,0.148892,test_results_api_20251213_153525.json
R-3,R-132,0.058647,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251213_173418.json
R-6,R-147,0.145671,1.0,other,(GI-UX) Network Access,other,(LF) Facilities Iberia,0.138609,0.149084,0.138444,0.145896,test_results_api_20251213_173418.json
R-10,R-88,0.260874,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251213_173418.json
R-12,R-175,0.897927,0.286857,other,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,-0.076855,-0.139755,-0.078414,-0.125676,test_results_api_20251213_173418.json
R-15,R-250,0.099176,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251213_173418.json
R-21,R-5,0.162907,0.331582,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20251213_173418.json
R-27,R-206,0.122836,1.0,other,(BF) Information Security Office,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251213_173418.json
R-30,R-250,0.015067,1.0,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251213_173418.json
R-34,R-132,0.478123,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251213_173418.json
R-42,R-34,0.305607,1.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251213_173418.json
R-50,R-250,0.330155,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251213_173418.json
R-52,R-92,0.149047,0.511711,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.023419,-0.01207,-0.00906,-0.003542,test_results_api_20251213_173418.json
R-53,R-132,0.294864,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251213_173418.json
R-55,R-88,0.164953,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251213_173418.json
R-56,R-29,0.340252,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20251213_173418.json
R-57,R-34,0.176649,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251213_173418.json
R-59,R-206,0.356489,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251213_173418.json
R-64,R-132,0.546373,1.0,other,(GI-UX) Application,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251213_173418.json
R-69,R-88,0.395521,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251213_173418.json
R-79,R-170,0.213713,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.116939,0.148892,test_results_api_20251213_173418.json
R-3,R-132,0.058647,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251213_200149.json
R-6,R-147,0.145671,1.0,other,(GI-UX) Network Access,other,(LF) Facilities Iberia,0.138609,0.149084,0.138444,0.145896,test_results_api_20251213_200149.json
R-10,R-88,0.260874,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251213_200149.json
R-12,R-175,0.897927,0.286857,other,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,-0.076855,-0.139755,-0.078414,-0.125676,test_results_api_20251213_200149.json
R-15,R-250,0.099176,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251213_200149.json
R-27,R-206,0.122836,1.0,other,(BF) Information Security Office,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251213_200149.json
R-30,R-250,0.015067,1.0,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251213_200149.json
R-34,R-132,0.478123,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251213_200149.json
R-42,R-34,0.305607,1.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251213_200149.json
R-50,R-250,0.330155,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251213_200149.json
R-52,R-92,0.149047,0.511711,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.023419,-0.01207,-0.00906,-0.003542,test_results_api_20251213_200149.json
R-53,R-132,0.294864,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251213_200149.json
R-55,R-88,0.164953,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251213_200149.json
R-56,R-29,0.340252,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20251213_200149.json
R-57,R-34,0.176649,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251213_200149.json
R-59,R-206,0.356489,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251213_200149.json
R-64,R-132,0.546373,1.0,other,(GI-UX) Application,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251213_200149.json
R-69,R-88,0.395521,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251213_200149.json
R-79,R-170,0.213713,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.116939,0.148892,test_results_api_20251213_200149.json
R-3,R-132,0.058647,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_131005.json
R-6,R-147,0.145671,1.0,other,(GI-UX) Network Access,other,(LF) Facilities Iberia,0.138609,0.149084,0.138444,0.145896,test_results_api_20251214_131005.json
R-10,R-88,0.260874,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_131005.json
R-12,R-175,0.897927,0.286857,other,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,-0.076855,-0.139755,-0.078414,-0.125676,test_results_api_20251214_131005.json
R-15,R-250,0.099176,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_131005.json
R-27,R-206,0.122836,1.0,other,(BF) Information Security Office,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251214_131005.json
R-30,R-250,0.015067,1.0,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_131005.json
R-34,R-132,0.478123,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_131005.json
R-42,R-34,0.305607,1.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251214_131005.json
R-50,R-250,0.330155,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_131005.json
R-52,R-92,0.149047,0.511711,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.023419,-0.01207,-0.00906,-0.003542,test_results_api_20251214_131005.json
R-53,R-132,0.294864,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_131005.json
R-55,R-88,0.164953,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_131005.json
R-56,R-29,0.340252,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20251214_131005.json
R-57,R-34,0.176649,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251214_131005.json
R-59,R-206,0.356489,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251214_131005.json
R-64,R-132,0.546373,1.0,other,(GI-UX) Application,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_131005.json
R-69,R-88,0.395521,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_131005.json
R-79,R-170,0.213713,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.116939,0.148892,test_results_api_20251214_131005.json
R-3,R-132,0.058647,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_145923.json
R-6,R-147,0.145671,1.0,other,(GI-UX) Network Access,other,(LF) Facilities Iberia,0.138609,0.149084,0.138444,0.145896,test_results_api_20251214_145923.json
R-10,R-88,0.260874,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_145923.json
R-12,R-175,0.897927,0.286857,other,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,-0.076855,-0.139755,-0.078414,-0.125676,test_results_api_20251214_145923.json
R-15,R-250,0.099176,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_145923.json
R-27,R-206,0.122836,1.0,other,(BF) Information Security Office,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251214_145923.json
R-30,R-250,0.015067,1.0,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_145923.json
R-34,R-132,0.478123,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_145923.json
R-42,R-34,0.305607,1.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251214_145923.json
R-50,R-250,0.330155,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_145923.json
R-52,R-92,0.149047,0.511711,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.023419,-0.01207,-0.00906,-0.003542,test_results_api_20251214_145923.json
R-53,R-132,0.294864,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_145923.json
R-55,R-88,0.164953,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_145923.json
R-56,R-29,0.340252,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20251214_145923.json
R-57,R-34,0.176649,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251214_145923.json
R-59,R-206,0.356489,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251214_145923.json
R-64,R-132,0.546373,1.0,other,(GI-UX) Application,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_145923.json
R-69,R-88,0.395521,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_145923.json
R-79,R-170,0.213713,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.116939,0.148892,test_results_api_20251214_145923.json
R-3,R-132,0.058647,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_165617.json
R-6,R-147,0.145671,1.0,other,(GI-UX) Network Access,other,(LF) Facilities Iberia,0.138609,0.149084,0.138444,0.145896,test_results_api_20251214_165617.json
R-10,R-88,0.260874,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_165617.json
R-12,R-175,0.897927,0.286857,other,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,-0.076855,-0.139755,-0.078414,-0.125676,test_results_api_20251214_165617.json
R-15,R-250,0.099176,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_165617.json
R-27,R-206,0.122836,1.0,other,(BF) Information Security Office,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251214_165617.json
R-30,R-250,0.015067,1.0,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_165617.json
R-34,R-132,0.478123,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_165617.json
R-42,R-34,0.305607,1.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251214_165617.json
R-50,R-250,0.330155,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_165617.json
R-52,R-92,0.149047,0.511711,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.023419,-0.01207,-0.00906,-0.003542,test_results_api_20251214_165617.json
R-53,R-132,0.294864,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_165617.json
R-55,R-88,0.164953,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_165617.json
R-56,R-29,0.340252,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20251214_165617.json
R-57,R-34,0.176649,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251214_165617.json
R-59,R-206,0.356489,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251214_165617.json
R-64,R-132,0.546373,1.0,other,(GI-UX) Application,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_165617.json
R-69,R-88,0.395521,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_165617.json
R-79,R-170,0.213713,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.116939,0.148892,test_results_api_20251214_165617.json
R-3,R-132,0.058647,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_184717.json
R-6,R-147,0.145671,1.0,other,(GI-UX) Network Access,other,(LF) Facilities Iberia,0.138609,0.149084,0.138444,0.145896,test_results_api_20251214_184717.json
R-10,R-88,0.260874,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_184717.json
R-12,R-175,0.897927,0.286857,other,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,-0.076855,-0.139755,-0.078414,-0.125676,test_results_api_20251214_184717.json
R-15,R-250,0.099176,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_184717.json
R-27,R-206,0.122836,1.0,other,(BF) Information Security Office,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251214_184717.json
R-30,R-250,0.015067,1.0,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_184717.json
R-34,R-132,0.478123,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_184717.json
R-42,R-34,0.305607,1.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251214_184717.json
R-50,R-250,0.330155,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251214_184717.json
R-52,R-92,0.149047,0.511711,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.023419,-0.01207,-0.00906,-0.003542,test_results_api_20251214_184717.json
R-53,R-132,0.294864,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_184717.json
R-55,R-88,0.164953,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_184717.json
R-56,R-29,0.340252,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20251214_184717.json
R-57,R-34,0.176649,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251214_184717.json
R-59,R-206,0.356489,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251214_184717.json
R-64,R-132,0.546373,1.0,other,(GI-UX) Application,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251214_184717.json
R-69,R-88,0.395521,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251214_184717.json
R-79,R-170,0.213713,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.116939,0.148892,test_results_api_20251214_184717.json
R-3,R-132,0.058647,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251218_182836.json
R-6,R-147,0.145671,1.0,other,(GI-UX) Network Access,other,(LF) Facilities Iberia,0.138609,0.149084,0.138444,0.145896,test_results_api_20251218_182836.json
R-10,R-88,0.260874,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251218_182836.json
R-12,R-141,0.092634,0.202887,other,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,-0.030899,-0.016667,-0.020724,-0.008567,test_results_api_20251218_182836.json
R-15,R-250,0.099176,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251218_182836.json
R-21,R-6,0.156356,0.31109,other,(GI-IaaS) Development Platform,other,(GI-UX) Network Access,-0.06466,-0.036958,-0.067764,-0.032389,test_results_api_20251218_182836.json
R-21,R-5,0.162907,0.309332,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20251218_182836.json
R-27,R-206,0.122836,1.0,other,(BF) Information Security Office,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251218_182836.json
R-30,R-250,0.015067,1.0,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251218_182836.json
R-34,R-132,0.478123,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251218_182836.json
R-42,R-34,0.305607,1.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251218_182836.json
R-48,R-52,0.132852,0.221364,other,(GI-UX) Group,other,(GI-UX) Group,-0.074362,-0.033301,-0.072494,-0.022499,test_results_api_20251218_182836.json
R-50,R-250,0.330155,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251218_182836.json
R-52,R-92,0.149047,0.511711,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.023419,-0.01207,-0.00906,-0.003542,test_results_api_20251218_182836.json
R-53,R-132,0.294864,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251218_182836.json
R-54,R-18,0.174331,0.298516,other,(GI-UX) Network Access,other,(GI-UX) Group,-0.072426,-0.038139,-0.084463,-0.037516,test_results_api_20251218_182836.json
R-54,R-48,0.249587,0.295926,other,(GI-UX) Network Access,other,(GI-UX) Group,-0.056185,-0.027585,-0.064465,-0.022558,test_results_api_20251218_182836.json
R-54,R-12,0.343361,0.292354,other,(GI-UX) Network Access,other,(GI-UX) Network Access,-0.057291,-0.037116,-0.068201,-0.044389,test_results_api_20251218_182836.json
R-55,R-88,0.164953,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251218_182836.json
R-56,R-29,0.340252,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20251218_182836.json
R-57,R-34,0.176649,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251218_182836.json
R-59,R-206,0.356489,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251218_182836.json
R-64,R-132,0.546373,1.0,other,(GI-UX) Application,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251218_182836.json
R-69,R-88,0.395521,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251218_182836.json
R-79,R-170,0.213713,1.0,other,(GI-IaaS) Development Platform,other,(GI-IaaS) Admin - License & Asset Management,0.120138,0.149963,0.116939,0.148892,test_results_api_20251218_182836.json
R-3,R-132,0.058647,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251219_164447.json
R-6,R-147,0.145671,1.0,other,(GI-UX) Network Access,other,(LF) Facilities Iberia,0.138609,0.149084,0.138444,0.145896,test_results_api_20251219_164447.json
R-10,R-88,0.260874,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251219_164447.json
R-12,R-141,0.092634,0.181221,other,(GI-UX) Network Access,other,(GI-IaaS) Admin - License & Asset Management,-0.030899,-0.016667,-0.020724,-0.008567,test_results_api_20251219_164447.json
R-15,R-250,0.099176,1.0,vpn_request,(GI-UX) Group,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251219_164447.json
R-21,R-6,0.156356,0.288471,other,(GI-IaaS) Development Platform,other,(GI-UX) Network Access,-0.06466,-0.036958,-0.067764,-0.032389,test_results_api_20251219_164447.json
R-21,R-5,0.162907,0.286332,other,(GI-IaaS) Development Platform,other,(GI-SaaS) Salesforce,-0.020547,-0.115128,-0.025772,-0.091245,test_results_api_20251219_164447.json
R-27,R-206,0.122836,1.0,other,(BF) Information Security Office,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251219_164447.json
R-30,R-250,0.015067,1.0,vpn_request,(GI-IaaS) Admin - License & Asset Management,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251219_164447.json
R-34,R-132,0.478123,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251219_164447.json
R-42,R-34,0.305607,1.0,other,(GI-UX) Application,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251219_164447.json
R-50,R-250,0.330155,1.0,vpn_request,(GI-UX) Network Access,vpn_request,(GI-UX) Windows,0.13976,0.15,0.141304,0.14745,test_results_api_20251219_164447.json
R-52,R-92,0.149047,0.511711,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,-0.023419,-0.01207,-0.00906,-0.003542,test_results_api_20251219_164447.json
R-53,R-132,0.294864,1.0,other,(GI-SaaS) Salesforce,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251219_164447.json
R-55,R-88,0.164953,1.0,other,(GI-UX) Group,other,(GI-IaaS) Development Platform,0.131304,0.149997,0.13249,0.149938,test_results_api_20251219_164447.json
R-56,R-29,0.340252,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(GI-IaaS) Admin - License & Asset Management,0.133892,0.149964,0.137334,0.149697,test_results_api_20251219_164447.json
R-57,R-34,0.176649,1.0,other,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce,0.12955,0.149868,0.133995,0.149512,test_results_api_20251219_164447.json
R-59,R-206,0.356489,1.0,other,(GI-IaaS) Admin - License & Asset Management,other,(BF) Purchasing Italy,0.1341,0.149982,0.132269,0.149815,test_results_api_20251219_164447.json
R-64,R-132,0.546373,1.0,other,(GI-UX) Application,other,(BF) Information Security Office,0.127648,0.15,0.128916,0.15,test_results_api_20251219_164447.json
